1978.01.03,00:00,1.09180,1.09180,1.09180,1.09180,1
1978.01.04,00:00,1.09380,1.09440,1.09330,1.09380,23
1978.01.05,00:00,1.09390,1.09480,1.09310,1.09390,35
1978.01.06,00:00,1.09440,1.09480,1.09410,1.09440,15
1978.01.09,00:00,1.09640,1.09850,1.09430,1.09640,85
1978.01.10,00:00,1.10010,1.10100,1.09920,1.10010,37
1978.01.11,00:00,1.10080,1.10100,1.10070,1.10080,7
1978.01.12,00:00,1.09940,1.10060,1.09820,1.09940,49
1978.01.13,00:00,1.09830,1.09890,1.09780,1.09830,23
1978.01.16,00:00,1.09920,1.09960,1.09890,1.09920,15
1978.01.17,00:00,1.09940,1.09980,1.09900,1.09940,17
1978.01.18,00:00,1.09990,1.10020,1.09960,1.09990,13
1978.01.19,00:00,1.10280,1.10550,1.10010,1.10280,109
1978.01.20,00:00,1.10510,1.10530,1.10500,1.10510,7
1978.01.23,00:00,1.10560,1.10560,1.10560,1.10560,1
1978.01.24,00:00,1.10450,1.10560,1.10350,1.10450,43
1978.01.25,00:00,1.10520,1.10680,1.10370,1.10520,63
1978.01.26,00:00,1.10640,1.10640,1.10640,1.10640,1
1978.01.27,00:00,1.10770,1.10800,1.10750,1.10770,11
1978.01.30,00:00,1.10730,1.10760,1.10710,1.10730,11
1978.01.31,00:00,1.10720,1.10770,1.10670,1.10720,21
1978.02.01,00:00,1.10790,1.10880,1.10710,1.10790,35
1978.02.02,00:00,1.10940,1.10950,1.10930,1.10940,5
1978.02.03,00:00,1.10910,1.10940,1.10890,1.10910,11
1978.02.06,00:00,1.10930,1.11040,1.10820,1.10930,45
1978.02.07,00:00,1.11110,1.11160,1.11060,1.11110,21
1978.02.08,00:00,1.11020,1.11020,1.11020,1.11020,1
1978.02.09,00:00,1.10930,1.11030,1.10840,1.10930,39
1978.02.10,00:00,1.11000,1.11060,1.10940,1.11000,25
1978.02.13,00:00,1.11060,1.11060,1.11060,1.11060,1
1978.02.14,00:00,1.11160,1.11190,1.11130,1.11160,13
1978.02.15,00:00,1.11280,1.11400,1.11170,1.11280,47
1978.02.16,00:00,1.11400,1.11520,1.11280,1.11400,49
1978.02.17,00:00,1.11640,1.11770,1.11510,1.11640,53
1978.02.20,00:00,1.11730,1.11730,1.11730,1.11730,1
1978.02.21,00:00,1.11890,1.11980,1.11800,1.11890,37
1978.02.22,00:00,1.11860,1.12110,1.11620,1.11860,99
1978.02.23,00:00,1.11480,1.11560,1.11410,1.11480,31
1978.02.24,00:00,1.11580,1.11580,1.11580,1.11580,1
1978.02.27,00:00,1.11570,1.11580,1.11570,1.11570,3
1978.02.28,00:00,1.11500,1.11500,1.11500,1.11500,1
1978.03.01,00:00,1.11590,1.11710,1.11480,1.11590,47
1978.03.02,00:00,1.11790,1.11880,1.11700,1.11790,37
1978.03.03,00:00,1.11970,1.12090,1.11860,1.11970,47
1978.03.06,00:00,1.12080,1.12090,1.12070,1.12080,5
1978.03.07,00:00,1.12220,1.12420,1.12030,1.12220,79
1978.03.08,00:00,1.12500,1.12590,1.12410,1.12500,37
1978.03.09,00:00,1.12530,1.12570,1.12490,1.12530,17
1978.03.10,00:00,1.12370,1.12450,1.12300,1.12370,31
1978.03.13,00:00,1.12310,1.12370,1.12260,1.12310,23
1978.03.14,00:00,1.12440,1.12510,1.12370,1.12440,29
1978.03.15,00:00,1.12410,1.12500,1.12330,1.12410,35
1978.03.16,00:00,1.12360,1.12370,1.12350,1.12360,5
1978.03.17,00:00,1.12430,1.12560,1.12300,1.12430,53
1978.03.20,00:00,1.12490,1.12520,1.12460,1.12490,13
1978.03.21,00:00,1.12510,1.12580,1.12440,1.12510,29
