1977.01.12,00:00,2.47490,2.47520,2.47460,2.47490,13
1977.01.13,00:00,2.48600,2.48630,2.48570,2.48600,13
1977.01.14,00:00,2.49220,2.49250,2.49190,2.49220,13
1977.01.17,00:00,2.49220,2.49250,2.49190,2.49220,13
1977.01.18,00:00,2.50750,2.50750,2.50750,2.50750,1
1977.01.19,00:00,2.50780,2.50810,2.50750,2.50780,13
1977.01.20,00:00,2.50400,2.50440,2.50370,2.50400,15
1977.01.21,00:00,2.50460,2.50500,2.50430,2.50460,15
1977.01.24,00:00,2.51980,2.52080,2.51880,2.51980,41
1977.01.25,00:00,2.52490,2.52530,2.52460,2.52490,15
1977.01.26,00:00,2.52460,2.52460,2.52460,2.52460,1
1977.01.27,00:00,2.53390,2.54320,2.52460,2.53390,373
1977.01.28,00:00,2.52740,2.52840,2.52650,2.52740,39
1977.01.31,00:00,2.50620,2.50630,2.50620,2.50620,3
1977.02.01,00:00,2.52750,2.54000,2.51510,2.52750,499
1977.02.02,00:00,2.51630,2.51820,2.51450,2.51630,75
1977.02.03,00:00,2.51660,2.51700,2.51630,2.51660,15
1977.02.04,00:00,2.51950,2.51950,2.51950,2.51950,1
1977.02.07,00:00,2.51180,2.51190,2.51180,2.51180,3
1977.02.08,00:00,2.51760,2.51830,2.51690,2.51760,29
1977.02.09,00:00,2.51380,2.51450,2.51310,2.51380,29
1977.02.10,00:00,2.51730,2.51760,2.51700,2.51730,13
1977.02.11,00:00,2.51570,2.51570,2.51570,2.51570,1
1977.02.14,00:00,2.50340,2.50380,2.50310,2.50340,15
1977.02.15,00:00,2.51470,2.51510,2.51440,2.51470,15
1977.02.16,00:00,2.51500,2.51510,2.51500,2.51500,3
1977.02.17,00:00,2.51220,2.51260,2.51190,2.51220,15
1977.02.18,00:00,2.51060,2.51130,2.50990,2.51060,29
1977.02.22,00:00,2.52330,2.52330,2.52330,2.52330,1
1977.02.23,00:00,2.52970,2.52970,2.52970,2.52970,1
1977.02.24,00:00,2.54580,2.54580,2.54580,2.54580,1
1977.02.25,00:00,2.54350,2.54380,2.54320,2.54350,13
1977.02.28,00:00,2.55490,2.55490,2.55490,2.55490,1
1977.03.01,00:00,2.55200,2.55300,2.55100,2.55200,41
1977.03.02,00:00,2.55290,2.55360,2.55230,2.55290,27
1977.03.03,00:00,2.55220,2.55230,2.55220,2.55220,3
1977.03.04,00:00,2.54710,2.54710,2.54710,2.54710,1
1977.03.07,00:00,2.55030,2.55100,2.54970,2.55030,27
1977.03.08,00:00,2.55590,2.55690,2.55490,2.55590,41
1977.03.09,00:00,2.56170,2.56210,2.56140,2.56170,15
1977.03.10,00:00,2.55880,2.55950,2.55810,2.55880,29
1977.03.11,00:00,2.55810,2.55810,2.55810,2.55810,1
1977.03.14,00:00,2.55550,2.55560,2.55550,2.55550,3
1977.03.15,00:00,2.55810,2.55810,2.55810,2.55810,1
1977.03.16,00:00,2.55710,2.55750,2.55680,2.55710,15
1977.03.17,00:00,2.55100,2.55170,2.55030,2.55100,29
1977.03.18,00:00,2.54800,2.54840,2.54770,2.54800,15
1977.03.21,00:00,2.54710,2.54710,2.54710,2.54710,1
1977.03.22,00:00,2.53410,2.53420,2.53410,2.53410,3
1977.03.23,00:00,2.54030,2.54070,2.54000,2.54030,15
1977.03.24,00:00,2.55260,2.55300,2.55230,2.55260,15
1977.03.25,00:00,2.54640,2.54650,2.54640,2.54640,3
1977.03.28,00:00,2.54220,2.54260,2.54190,2.54220,15
1977.03.29,00:00,2.54510,2.54520,2.54510,2.54510,3
1977.03.30,00:00,2.54350,2.54390,2.54320,2.54350,15
1977.03.31,00:00,2.54350,2.54390,2.54320,2.54350,15
1977.04.01,00:00,2.54410,2.54450,2.54380,2.54410,15
1977.04.04,00:00,2.54090,2.54120,2.54070,2.54090,11
1977.04.05,00:00,2.54150,2.54190,2.54120,2.54150,15
1977.04.06,00:00,2.53770,2.53810,2.53740,2.53770,15
1977.04.07,00:00,2.53440,2.53480,2.53410,2.53440,15
1977.04.08,00:00,2.53410,2.53410,2.53410,2.53410,1
1977.04.11,00:00,2.53450,2.53490,2.53420,2.53450,15
1977.04.12,00:00,2.52170,2.52210,2.52140,2.52170,15
1977.04.13,00:00,2.51690,2.51700,2.51690,2.51690,3
1977.04.14,00:00,2.52580,2.52840,2.52330,2.52580,103
1977.04.15,00:00,2.51250,2.51320,2.51190,2.51250,27
1977.04.18,00:00,2.51180,2.51190,2.51180,2.51180,3
1977.04.19,00:00,2.51880,2.51890,2.51880,2.51880,3
1977.04.20,00:00,2.52240,2.52530,2.51950,2.52240,117
1977.04.21,00:00,2.52240,2.52270,2.52210,2.52240,13
1977.04.22,00:00,2.52170,2.52210,2.52140,2.52170,15
1977.04.25,00:00,2.52040,2.52080,2.52010,2.52040,15
1977.04.26,00:00,2.53220,2.53290,2.53160,2.53220,27
1977.04.27,00:00,2.52270,2.52270,2.52270,2.52270,1
1977.04.28,00:00,2.51760,2.51760,2.51760,2.51760,1
1977.04.29,00:00,2.51730,2.51760,2.51700,2.51730,13
1977.05.02,00:00,2.51980,2.52020,2.51950,2.51980,15
1977.05.03,00:00,2.52710,2.52720,2.52710,2.52710,3
1977.05.04,00:00,2.51790,2.51830,2.51760,2.51790,15
1977.05.05,00:00,2.51880,2.51950,2.51820,2.51880,27
1977.05.06,00:00,2.52040,2.52080,2.52010,2.52040,15
1977.05.09,00:00,2.52520,2.52590,2.52460,2.52520,27
1977.05.10,00:00,2.52260,2.52330,2.52200,2.52260,27
1977.05.11,00:00,2.52780,2.52780,2.52780,2.52780,1
1977.05.12,00:00,2.52100,2.52330,2.51880,2.52100,91
1977.05.13,00:00,2.52900,2.53160,2.52650,2.52900,103
1977.05.16,00:00,2.52650,2.52650,2.52650,2.52650,1
1977.05.17,00:00,2.52040,2.52080,2.52010,2.52040,15
1977.05.18,00:00,2.51980,2.52020,2.51950,2.51980,15
1977.05.19,00:00,2.51880,2.51950,2.51820,2.51880,27
1977.05.20,00:00,2.51950,2.51950,2.51950,2.51950,1
1977.05.23,00:00,2.51850,2.51890,2.51820,2.51850,15
1977.05.24,00:00,2.51680,2.51690,2.51670,2.51680,5
1977.05.25,00:00,2.51370,2.51380,2.51370,2.51370,3
1977.05.26,00:00,2.50470,2.50500,2.50440,2.50470,13
1977.05.27,00:00,2.50680,2.50750,2.50620,2.50680,27
1977.05.31,00:00,2.50460,2.50470,2.50460,2.50460,3
1977.06.01,00:00,2.50000,2.50000,2.50000,2.50000,1
1977.06.02,00:00,2.49310,2.49310,2.49310,2.49310,1
1977.06.03,00:00,2.48780,2.48820,2.48750,2.48780,15
1977.06.06,00:00,2.48470,2.48510,2.48440,2.48470,15
1977.06.07,00:00,2.49400,2.49440,2.49370,2.49400,15
1977.06.08,00:00,2.49260,2.49280,2.49250,2.49260,7
1977.06.09,00:00,2.49000,2.49000,2.49000,2.49000,1
1977.06.10,00:00,2.49200,2.49220,2.49190,2.49200,7
1977.06.13,00:00,2.49180,2.49190,2.49180,2.49180,3
1977.06.14,00:00,2.49090,2.49130,2.49060,2.49090,15
1977.06.15,00:00,2.49030,2.49070,2.49000,2.49030,15
1977.06.16,00:00,2.48820,2.48830,2.48810,2.48820,5
1977.06.17,00:00,2.48890,2.48910,2.48880,2.48890,7
1977.06.20,00:00,2.49590,2.49630,2.49560,2.49590,15
1977.06.21,00:00,2.50150,2.50190,2.50120,2.50150,15
1977.06.22,00:00,2.49570,2.49580,2.49560,2.49570,5
1977.06.23,00:00,2.49180,2.49310,2.49060,2.49180,51
1977.06.24,00:00,2.49300,2.49350,2.49250,2.49300,21
